Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
BF,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001899997,0,0,0,0,0,0,0,0,0,0,0
BF,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022799994,0,0,0,0,0,0,0,0,0,0,0
BF,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033100004,0,0,0,0,0,0,0,0,0,0,0
BF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0,0,0,0,0,0,0,0
BF,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071100007,0,0,0,0,0,0,0,0,0,0,0
BF,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07979999,0,0,0,0,0,0,0,0,0,0,0
BF,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06309999,0,0,0,0,0,0,0,0,0,0,0
BF,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2151,0,0,0,0,0,0,0,0,0,0,0
BF,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218000005,0,0,0,0,0,0,0,0,0,0,0
BF,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200299988,0,0,0,0,0,0,0,0,0,0,0
BF,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450500021,0,0,0,0,0,0,0,0,0,0,0
BF,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446100007,0,0,0,0,0,0,0,0,0,0,0
BF,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425700019,0,0,0,0,0,0,0,0,0,0,0
BF,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599999974,0,0,0,0,0,0,0,0,0,0,0
BF,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593199978,0,0,0,0,0,0,0,0,0,0,0
BF,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552699993,0,0,0,0,0,0,0,0,0,0,0
BF,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669200013,0,0,0,0,0,0,0,0,0,0,0
BF,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677599976,0,0,0,0,0,0,0,0,0,0,0
BF,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626100014,0,0,0,0,0,0,0,0,0,0,0
BF,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679399977,0,0,0,0,0,0,0,0,0,0,0
BF,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666400025,0,0,0,0,0,0,0,0,0,0,0
BF,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637600015,0,0,0,0,0,0,0,0,0,0,0
BF,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743600021,0,0,0,0,0,0,0,0,0,0,0
