,Time,Replicate,media,OD,Strain
1541,48,2,DM29 + Trehalose,0.402200006,MS006
1542,48,3,DM29 + GalNAc,0.332299992,MS006
1543,48,3,DM29 + Fucose,0.341700003,MS006
1544,48,3,DM29 + Succinate,0.081599995,MS006
1545,48,3,DM29 + Sorbitol,0.470500007,MS006
1546,48,3,DM29 + Mannitol,0.045600012,MS006
1547,48,3,DM29 + Trehalose,0.346199982,MS006
1548,51,1,DM29 + GalNAc,0.204500005,MS006
1549,51,1,DM29 + Fucose,0.417600021,MS006
1550,51,1,DM29 + Succinate,0.105900005,MS006
1551,51,1,DM29 + Sorbitol,0.500000015,MS006
1552,51,1,DM29 + Mannitol,0.079900011,MS006
1553,51,1,DM29 + Trehalose,0.420099996,MS006
1554,51,2,DM29 + GalNAc,0.306299999,MS006
1555,51,2,DM29 + Fucose,0.417099997,MS006
1556,51,2,DM29 + Succinate,0.100199997,MS006
1557,51,2,DM29 + Sorbitol,0.527700022,MS006
1558,51,2,DM29 + Mannitol,0.062700003,MS006
1559,51,2,DM29 + Trehalose,0.415399991,MS006
1560,51,3,DM29 + GalNAc,0.323899999,MS006
1561,51,3,DM29 + Fucose,0.351600006,MS006
1562,51,3,DM29 + Succinate,0.087200001,MS006
1563,51,3,DM29 + Sorbitol,0.486300007,MS006
1564,51,3,DM29 + Mannitol,0.096700013,MS006
1565,51,3,DM29 + Trehalose,0.34960001,MS006
1566,54,1,DM29 + GalNAc,0.211799994,MS006
1567,54,1,DM29 + Fucose,0.307600007,MS006
1568,54,1,DM29 + Succinate,0.113099992,MS006
1569,54,1,DM29 + Sorbitol,0.507100001,MS006
1570,54,1,DM29 + Mannitol,0.136800021,MS006
1571,54,1,DM29 + Trehalose,0.427199982,MS006
1572,54,2,DM29 + GalNAc,0.269099996,MS006
1573,54,2,DM29 + Fucose,0.332599983,MS006
1574,54,2,DM29 + Succinate,0.104499996,MS006
1575,54,2,DM29 + Sorbitol,0.536600009,MS006
1576,54,2,DM29 + Mannitol,0.05430001,MS006
1577,54,2,DM29 + Trehalose,0.409100018,MS006
1578,54,3,DM29 + GalNAc,0.29110001,MS006
1579,54,3,DM29 + Fucose,0.312800005,MS006
1580,54,3,DM29 + Succinate,0.087400004,MS006
1581,54,3,DM29 + Sorbitol,0.489399984,MS006
1582,54,3,DM29 + Mannitol,0.118200004,MS006
1583,54,3,DM29 + Trehalose,0.351499997,MS006
1584,57,1,DM29 + GalNAc,0.220700011,MS006
1585,57,1,DM29 + Fucose,0.224399999,MS006
1586,57,1,DM29 + Succinate,0.118100002,MS006
1587,57,1,DM29 + Sorbitol,0.507900015,MS006
1588,57,1,DM29 + Mannitol,0.130300015,MS006
1589,57,1,DM29 + Trehalose,0.426399969,MS006
1590,57,2,DM29 + GalNAc,0.24589999,MS006
1591,57,2,DM29 + Fucose,0.211599991,MS006
1592,57,2,DM29 + Succinate,0.116599992,MS006
1593,57,2,DM29 + Sorbitol,0.542100027,MS006
1594,57,2,DM29 + Mannitol,0.114700005,MS006
1595,57,2,DM29 + Trehalose,0.40389999,MS006
1596,57,3,DM29 + GalNAc,0.262400016,MS006
1597,57,3,DM29 + Fucose,0.210999981,MS006
1598,57,3,DM29 + Succinate,0.1065,MS006
1599,57,3,DM29 + Sorbitol,0.493200019,MS006
1600,57,3,DM29 + Mannitol,0.077399999,MS006
1601,57,3,DM29 + Trehalose,0.34080001,MS006
1602,60,1,DM29 + GalNAc,0.196100011,MS006
1603,60,1,DM29 + Fucose,0.213199988,MS006
1604,60,1,DM29 + Succinate,0.116599992,MS006
1605,60,1,DM29 + Sorbitol,0.507399991,MS006
1606,60,1,DM29 + Mannitol,0.070700005,MS006
1607,60,1,DM29 + Trehalose,0.417000018,MS006
1608,60,2,DM29 + GalNAc,0.219300017,MS006
1609,60,2,DM29 + Fucose,0.189800009,MS006
1610,60,2,DM29 + Succinate,0.113700002,MS006
1611,60,2,DM29 + Sorbitol,0.543999985,MS006
1612,60,2,DM29 + Mannitol,0.038200006,MS006
1613,60,2,DM29 + Trehalose,0.392999969,MS006
1614,60,3,DM29 + GalNAc,0.237200007,MS006
1615,60,3,DM29 + Fucose,0.161299989,MS006
1616,60,3,DM29 + Succinate,0.109400004,MS006
1617,60,3,DM29 + Sorbitol,0.4877,MS006
1618,60,3,DM29 + Mannitol,0.0801,MS006
1619,60,3,DM29 + Trehalose,0.334300004,MS006
1620,63,1,DM29 + GalNAc,0.167799994,MS006
1621,63,1,DM29 + Fucose,0.195700005,MS006
1622,63,1,DM29 + Succinate,0.129599989,MS006
1623,63,1,DM29 + Sorbitol,0.500400022,MS006
1624,63,1,DM29 + Mannitol,0.080300003,MS006
1625,63,1,DM29 + Trehalose,0.417199992,MS006
1626,63,2,DM29 + GalNAc,0.158600017,MS006
1627,63,2,DM29 + Fucose,0.168200001,MS006
1628,63,2,DM29 + Succinate,0.124699995,MS006
1629,63,2,DM29 + Sorbitol,0.535900012,MS006
1630,63,2,DM29 + Mannitol,0.080200002,MS006
1631,63,2,DM29 + Trehalose,0.392500006,MS006
1632,63,3,DM29 + GalNAc,0.181400016,MS006
1633,63,3,DM29 + Fucose,0.148499981,MS006
1634,63,3,DM29 + Succinate,0.1197,MS006
1635,63,3,DM29 + Sorbitol,0.478800014,MS006
1636,63,3,DM29 + Mannitol,0.062000006,MS006
1637,63,3,DM29 + Trehalose,0.334700011,MS006
1638,66,1,DM29 + GalNAc,0.177900001,MS006
1639,66,1,DM29 + Fucose,0.198600009,MS006
1640,66,1,DM29 + Succinate,0.139499992,MS006
1641,66,1,DM29 + Sorbitol,0.480300024,MS006
1642,66,1,DM29 + Mannitol,0.0458,MS006
1643,66,1,DM29 + Trehalose,0.415600024,MS006
1644,66,2,DM29 + GalNAc,0.155000016,MS006
1645,66,2,DM29 + Fucose,0.179000005,MS006
1646,66,2,DM29 + Succinate,0.1426,MS006
1647,66,2,DM29 + Sorbitol,0.523899987,MS006
1648,66,2,DM29 + Mannitol,0.052000001,MS006
1649,66,2,DM29 + Trehalose,0.396399997,MS006
1650,66,3,DM29 + GalNAc,0.163200006,MS006
1651,66,3,DM29 + Fucose,0.157399997,MS006
1652,66,3,DM29 + Succinate,0.122799992,MS006
1653,66,3,DM29 + Sorbitol,0.457799986,MS006
1654,66,3,DM29 + Mannitol,0.070200011,MS006
1655,66,3,DM29 + Trehalose,0.339000009,MS006
1656,0,1,DM29 + GalNAc,0.018600002,MS008
1657,0,1,DM29 + Fucose,0.008699998,MS008
1658,0,1,DM29 + Succinate,0.00909999,MS008
1659,0,1,DM29 + Sorbitol,0.007100001,MS008
1660,0,1,DM29 + Mannitol,0.010399997,MS008
1661,0,1,DM29 + Trehalose,0.01699999,MS008
1662,0,2,DM29 + GalNAc,0.013500005,MS008
1663,0,2,DM29 + Fucose,0.008499995,MS008
1664,0,2,DM29 + Succinate,0.008999988,MS008
1665,0,2,DM29 + Sorbitol,0.008299991,MS008
1666,0,2,DM29 + Mannitol,0.010600001,MS008
1667,0,2,DM29 + Trehalose,0.007100001,MS008
1668,0,3,DM29 + GalNAc,0.018999994,MS008
1669,0,3,DM29 + Fucose,0.022100002,MS008
1670,0,3,DM29 + Succinate,0.015699998,MS008
1671,0,3,DM29 + Sorbitol,0.017299995,MS008
1672,0,3,DM29 + Mannitol,0.013600007,MS008
1673,0,3,DM29 + Trehalose,0.012699991,MS008
1674,3,1,DM29 + GalNAc,0.041600004,MS008
1675,3,1,DM29 + Fucose,0.0229,MS008
1676,3,1,DM29 + Succinate,0.016199991,MS008
1677,3,1,DM29 + Sorbitol,0.027400002,MS008
1678,3,1,DM29 + Mannitol,0.037499994,MS008
1679,3,1,DM29 + Trehalose,0.029299989,MS008
1680,3,2,DM29 + GalNAc,0.047099993,MS008
1681,3,2,DM29 + Fucose,0.037399992,MS008
1682,3,2,DM29 + Succinate,0.020399988,MS008
1683,3,2,DM29 + Sorbitol,0.031399995,MS008
1684,3,2,DM29 + Mannitol,0.042700007,MS008
1685,3,2,DM29 + Trehalose,0.019400001,MS008
1686,3,3,DM29 + GalNAc,0.037300006,MS008
1687,3,3,DM29 + Fucose,0.029799998,MS008
1688,3,3,DM29 + Succinate,0.021699995,MS008
1689,3,3,DM29 + Sorbitol,0.037399992,MS008
1690,3,3,DM29 + Mannitol,0.036599994,MS008
1691,3,3,DM29 + Trehalose,0.020599991,MS008
1692,6,1,DM29 + GalNAc,0.1171,MS008
1693,6,1,DM29 + Fucose,0.0757,MS008
1694,6,1,DM29 + Succinate,0.102699995,MS008
1695,6,1,DM29 + Sorbitol,0.162299991,MS008
1696,6,1,DM29 + Mannitol,0.26380001,MS008
1697,6,1,DM29 + Trehalose,0.13059999,MS008
1698,6,2,DM29 + GalNAc,0.127100006,MS008
1699,6,2,DM29 + Fucose,0.099600002,MS008
1700,6,2,DM29 + Succinate,0.122299999,MS008
1701,6,2,DM29 + Sorbitol,0.172100008,MS008
1702,6,2,DM29 + Mannitol,0.269700006,MS008
1703,6,2,DM29 + Trehalose,0.12120001,MS008
1704,6,3,DM29 + GalNAc,0.110100001,MS008
1705,6,3,DM29 + Fucose,0.079099998,MS008
1706,6,3,DM29 + Succinate,0.110399991,MS008
1707,6,3,DM29 + Sorbitol,0.156899989,MS008
1708,6,3,DM29 + Mannitol,0.244799986,MS008
1709,6,3,DM29 + Trehalose,0.104599997,MS008
1710,9,1,DM29 + GalNAc,0.182899997,MS008
1711,9,1,DM29 + Fucose,0.176599994,MS008
1712,9,1,DM29 + Succinate,0.195500001,MS008
1713,9,1,DM29 + Sorbitol,0.2236,MS008
1714,9,1,DM29 + Mannitol,0.456499979,MS008
1715,9,1,DM29 + Trehalose,0.245199993,MS008
1716,9,2,DM29 + GalNAc,0.205600008,MS008
1717,9,2,DM29 + Fucose,0.21890001,MS008
1718,9,2,DM29 + Succinate,0.241399989,MS008
1719,9,2,DM29 + Sorbitol,0.244399995,MS008
1720,9,2,DM29 + Mannitol,0.47830002,MS008
1721,9,2,DM29 + Trehalose,0.239599988,MS008
1722,9,3,DM29 + GalNAc,0.197099999,MS008
1723,9,3,DM29 + Fucose,0.216799989,MS008
1724,9,3,DM29 + Succinate,0.226899996,MS008
1725,9,3,DM29 + Sorbitol,0.246100008,MS008
1726,9,3,DM29 + Mannitol,0.440500006,MS008
1727,9,3,DM29 + Trehalose,0.227799997,MS008
1728,12,1,DM29 + GalNAc,0.206700012,MS008
1729,12,1,DM29 + Fucose,0.209599987,MS008
1730,12,1,DM29 + Succinate,0.251699999,MS008
1731,12,1,DM29 + Sorbitol,0.23089999,MS008
1732,12,1,DM29 + Mannitol,0.461499974,MS008
1733,12,1,DM29 + Trehalose,0.242799982,MS008
1734,12,2,DM29 + GalNAc,0.242699996,MS008
1735,12,2,DM29 + Fucose,0.261100009,MS008
1736,12,2,DM29 + Succinate,0.304999992,MS008
1737,12,2,DM29 + Sorbitol,0.252900004,MS008
1738,12,2,DM29 + Mannitol,0.481599972,MS008
1739,12,2,DM29 + Trehalose,0.247400001,MS008
1740,12,3,DM29 + GalNAc,0.220700011,MS008
1741,12,3,DM29 + Fucose,0.256999984,MS008
1742,12,3,DM29 + Succinate,0.285399988,MS008
1743,12,3,DM29 + Sorbitol,0.253499985,MS008
1744,12,3,DM29 + Mannitol,0.444600031,MS008
1745,12,3,DM29 + Trehalose,0.233899996,MS008
1746,15,1,DM29 + GalNAc,0.197199985,MS008
1747,15,1,DM29 + Fucose,0.213700011,MS008
1748,15,1,DM29 + Succinate,0.278599992,MS008
1749,15,1,DM29 + Sorbitol,0.205300003,MS008
1750,15,1,DM29 + Mannitol,0.444699988,MS008
1751,15,1,DM29 + Trehalose,0.227799997,MS008
1752,15,2,DM29 + GalNAc,0.228800014,MS008
1753,15,2,DM29 + Fucose,0.26259999,MS008
1754,15,2,DM29 + Succinate,0.338599995,MS008
1755,15,2,DM29 + Sorbitol,0.230199993,MS008
1756,15,2,DM29 + Mannitol,0.464399978,MS008
1757,15,2,DM29 + Trehalose,0.2359,MS008
1758,15,3,DM29 + GalNAc,0.2095,MS008
1759,15,3,DM29 + Fucose,0.251600012,MS008
1760,15,3,DM29 + Succinate,0.317399993,MS008
1761,15,3,DM29 + Sorbitol,0.227099985,MS008
1762,15,3,DM29 + Mannitol,0.423799977,MS008
1763,15,3,DM29 + Trehalose,0.221400008,MS008
1764,18,1,DM29 + GalNAc,0.180600002,MS008
1765,18,1,DM29 + Fucose,0.1928,MS008
1766,18,1,DM29 + Succinate,0.290700003,MS008
1767,18,1,DM29 + Sorbitol,0.190999985,MS008
1768,18,1,DM29 + Mannitol,0.412500009,MS008
1769,18,1,DM29 + Trehalose,0.212400004,MS008
1770,18,2,DM29 + GalNAc,0.208399996,MS008
1771,18,2,DM29 + Fucose,0.233899996,MS008
1772,18,2,DM29 + Succinate,0.349600002,MS008
1773,18,2,DM29 + Sorbitol,0.214899987,MS008
1774,18,2,DM29 + Mannitol,0.438299999,MS008
1775,18,2,DM29 + Trehalose,0.217600003,MS008
1776,18,3,DM29 + GalNAc,0.191099986,MS008
1777,18,3,DM29 + Fucose,0.227300003,MS008
1778,18,3,DM29 + Succinate,0.322999999,MS008
1779,18,3,DM29 + Sorbitol,0.207899988,MS008
1780,18,3,DM29 + Mannitol,0.40610002,MS008
1781,18,3,DM29 + Trehalose,0.204599991,MS008
1782,21,1,DM29 + GalNAc,0.175800011,MS008
1783,21,1,DM29 + Fucose,0.188299999,MS008
1784,21,1,DM29 + Succinate,0.295400009,MS008
1785,21,1,DM29 + Sorbitol,0.185200006,MS008
1786,21,1,DM29 + Mannitol,0.348499998,MS008
1787,21,1,DM29 + Trehalose,0.203800008,MS008
1788,21,2,DM29 + GalNAc,0.202599987,MS008
1789,21,2,DM29 + Fucose,0.224399999,MS008
1790,21,2,DM29 + Succinate,0.353400007,MS008
1791,21,2,DM29 + Sorbitol,0.206799984,MS008
1792,21,2,DM29 + Mannitol,0.378999993,MS008
1793,21,2,DM29 + Trehalose,0.208100006,MS008
1794,21,3,DM29 + GalNAc,0.184600011,MS008
1795,21,3,DM29 + Fucose,0.216400012,MS008
1796,21,3,DM29 + Succinate,0.327399984,MS008
1797,21,3,DM29 + Sorbitol,0.200399995,MS008
1798,21,3,DM29 + Mannitol,0.350900009,MS008
1799,21,3,DM29 + Trehalose,0.195999995,MS008
1800,24,1,DM29 + GalNAc,0.175100014,MS008
1801,24,1,DM29 + Fucose,0.19250001,MS008
1802,24,1,DM29 + Succinate,0.284699991,MS008
1803,24,1,DM29 + Sorbitol,0.181899995,MS008
1804,24,1,DM29 + Mannitol,0.322900012,MS008
1805,24,1,DM29 + Trehalose,0.200299993,MS008
1806,24,2,DM29 + GalNAc,0.200600013,MS008
1807,24,2,DM29 + Fucose,0.223000005,MS008
1808,24,2,DM29 + Succinate,0.354300007,MS008
1809,24,2,DM29 + Sorbitol,0.201499998,MS008
1810,24,2,DM29 + Mannitol,0.345000014,MS008
1811,24,2,DM29 + Trehalose,0.205099985,MS008
1812,24,3,DM29 + GalNAc,0.182600006,MS008
1813,24,3,DM29 + Fucose,0.214200005,MS008
1814,24,3,DM29 + Succinate,0.329399988,MS008
1815,24,3,DM29 + Sorbitol,0.198199987,MS008
1816,24,3,DM29 + Mannitol,0.316400006,MS008
1817,24,3,DM29 + Trehalose,0.19250001,MS008
1818,27,1,DM29 + GalNAc,0.173300013,MS008
1819,27,1,DM29 + Fucose,0.216700003,MS008
1820,27,1,DM29 + Succinate,0.252199992,MS008
1821,27,1,DM29 + Sorbitol,0.17809999,MS008
1822,27,1,DM29 + Mannitol,0.305699989,MS008
1823,27,1,DM29 + Trehalose,0.197099999,MS008
1824,27,2,DM29 + GalNAc,0.199399993,MS008
1825,27,2,DM29 + Fucose,0.226100013,MS008
1826,27,2,DM29 + Succinate,0.320799991,MS008
1827,27,2,DM29 + Sorbitol,0.201000005,MS008
1828,27,2,DM29 + Mannitol,0.326199993,MS008
1829,27,2,DM29 + Trehalose,0.204099998,MS008
1830,27,3,DM29 + GalNAc,0.179200008,MS008
1831,27,3,DM29 + Fucose,0.214799985,MS008
1832,27,3,DM29 + Succinate,0.294500008,MS008
1833,27,3,DM29 + Sorbitol,0.194700003,MS008
1834,27,3,DM29 + Mannitol,0.298300013,MS008
1835,27,3,DM29 + Trehalose,0.187499985,MS008
1836,30,1,DM29 + GalNAc,0.170099989,MS008
1837,30,1,DM29 + Fucose,0.209700003,MS008
1838,30,1,DM29 + Succinate,0.237200007,MS008
1839,30,1,DM29 + Sorbitol,0.172299981,MS008
1840,30,1,DM29 + Mannitol,0.298800007,MS008
1841,30,1,DM29 + Trehalose,0.198099986,MS008
1842,30,2,DM29 + GalNAc,0.200000003,MS008
1843,30,2,DM29 + Fucose,0.238899991,MS008
1844,30,2,DM29 + Succinate,0.296100006,MS008
1845,30,2,DM29 + Sorbitol,0.198799998,MS008
1846,30,2,DM29 + Mannitol,0.313700006,MS008
1847,30,2,DM29 + Trehalose,0.205600008,MS008
1848,30,3,DM29 + GalNAc,0.178699985,MS008
1849,30,3,DM29 + Fucose,0.22649999,MS008
1850,30,3,DM29 + Succinate,0.272799984,MS008
1851,30,3,DM29 + Sorbitol,0.191100001,MS008
1852,30,3,DM29 + Mannitol,0.287399992,MS008
1853,30,3,DM29 + Trehalose,0.184999987,MS008
1854,33,1,DM29 + GalNAc,0.168699995,MS008
1855,33,1,DM29 + Fucose,0.231100008,MS008
1856,33,1,DM29 + Succinate,0.163099989,MS008
1857,33,1,DM29 + Sorbitol,0.174600005,MS008
1858,33,1,DM29 + Mannitol,0.292099997,MS008
1859,33,1,DM29 + Trehalose,0.208499983,MS008
1860,33,2,DM29 + GalNAc,0.202599987,MS008
1861,33,2,DM29 + Fucose,0.254600003,MS008
1862,33,2,DM29 + Succinate,0.286799982,MS008
1863,33,2,DM29 + Sorbitol,0.199900001,MS008
1864,33,2,DM29 + Mannitol,0.308799997,MS008
1865,33,2,DM29 + Trehalose,0.21100001,MS008
1866,33,3,DM29 + GalNAc,0.176000014,MS008
1867,33,3,DM29 + Fucose,0.232500002,MS008
1868,33,3,DM29 + Succinate,0.258499995,MS008
1869,33,3,DM29 + Sorbitol,0.190999985,MS008
1870,33,3,DM29 + Mannitol,0.280300006,MS008
1871,33,3,DM29 + Trehalose,0.1831,MS008
1872,36,1,DM29 + GalNAc,0.167799994,MS008
1873,36,1,DM29 + Fucose,0.234799996,MS008
1874,36,1,DM29 + Succinate,0.090800002,MS008
1875,36,1,DM29 + Sorbitol,0.173700005,MS008
1876,36,1,DM29 + Mannitol,0.260999992,MS008
1877,36,1,DM29 + Trehalose,0.21769999,MS008
1878,36,2,DM29 + GalNAc,0.204500005,MS008
1879,36,2,DM29 + Fucose,0.265699998,MS008
1880,36,2,DM29 + Succinate,0.150299981,MS008
1881,36,2,DM29 + Sorbitol,0.198199987,MS008
1882,36,2,DM29 + Mannitol,0.29079999,MS008
1883,36,2,DM29 + Trehalose,0.215399995,MS008
1884,36,3,DM29 + GalNAc,0.174099997,MS008
1885,36,3,DM29 + Fucose,0.251000002,MS008
1886,36,3,DM29 + Succinate,0.131899998,MS008
1887,36,3,DM29 + Sorbitol,0.189399987,MS008
1888,36,3,DM29 + Mannitol,0.262099996,MS008
1889,36,3,DM29 + Trehalose,0.183199987,MS008
1890,39,1,DM29 + GalNAc,0.163600013,MS008
1891,39,1,DM29 + Fucose,0.245100006,MS008
1892,39,1,DM29 + Succinate,0.0748,MS008
1893,39,1,DM29 + Sorbitol,0.171900004,MS008
1894,39,1,DM29 + Mannitol,0.124400005,MS008
1895,39,1,DM29 + Trehalose,0.241500005,MS008
1896,39,2,DM29 + GalNAc,0.182400003,MS008
1897,39,2,DM29 + Fucose,0.262700006,MS008
1898,39,2,DM29 + Succinate,0.103499994,MS008
1899,39,2,DM29 + Sorbitol,0.197299987,MS008
1900,39,2,DM29 + Mannitol,0.161899999,MS008
1901,39,2,DM29 + Trehalose,0.25289999,MS008
1902,39,3,DM29 + GalNAc,0.168400005,MS008
1903,39,3,DM29 + Fucose,0.248099998,MS008
1904,39,3,DM29 + Succinate,0.094599992,MS008
1905,39,3,DM29 + Sorbitol,0.184899986,MS008
1906,39,3,DM29 + Mannitol,0.138100013,MS008
1907,39,3,DM29 + Trehalose,0.183799997,MS008
1908,42,1,DM29 + GalNAc,0.158999994,MS008
1909,42,1,DM29 + Fucose,0.288200006,MS008
1910,42,1,DM29 + Succinate,0.063799992,MS008
1911,42,1,DM29 + Sorbitol,0.167899996,MS008
1912,42,1,DM29 + Mannitol,0.072300002,MS008
1913,42,1,DM29 + Trehalose,0.290000007,MS008
1914,42,2,DM29 + GalNAc,0.186799988,MS008
1915,42,2,DM29 + Fucose,0.295699999,MS008
1916,42,2,DM29 + Succinate,0.114599988,MS008
1917,42,2,DM29 + Sorbitol,0.200300008,MS008
1918,42,2,DM29 + Mannitol,0.089100003,MS008
1919,42,2,DM29 + Trehalose,0.302299991,MS008
1920,42,3,DM29 + GalNAc,0.161699995,MS008
1921,42,3,DM29 + Fucose,0.262000009,MS008
1922,42,3,DM29 + Succinate,0.096900001,MS008
1923,42,3,DM29 + Sorbitol,0.177599996,MS008
1924,42,3,DM29 + Mannitol,0.076000005,MS008
1925,42,3,DM29 + Trehalose,0.184799984,MS008
1926,45,1,DM29 + GalNAc,0.076900005,MS008
1927,45,1,DM29 + Fucose,0.299799994,MS008
1928,45,1,DM29 + Succinate,0.051699996,MS008
1929,45,1,DM29 + Sorbitol,0.162400007,MS008
1930,45,1,DM29 + Mannitol,0.072600007,MS008
1931,45,1,DM29 + Trehalose,0.284999981,MS008
1932,45,2,DM29 + GalNAc,0.095599994,MS008
1933,45,2,DM29 + Fucose,0.306299999,MS008
1934,45,2,DM29 + Succinate,0.060399994,MS008
1935,45,2,DM29 + Sorbitol,0.197699994,MS008
1936,45,2,DM29 + Mannitol,0.079500005,MS008
1937,45,2,DM29 + Trehalose,0.309200004,MS008
1938,45,3,DM29 + GalNAc,0.141699985,MS008
1939,45,3,DM29 + Fucose,0.234500006,MS008
1940,45,3,DM29 + Succinate,0.041799992,MS008
1941,45,3,DM29 + Sorbitol,0.169699997,MS008
1942,45,3,DM29 + Mannitol,0.072999999,MS008
1943,45,3,DM29 + Trehalose,0.195599988,MS008
1944,48,1,DM29 + GalNAc,0.066400006,MS008
1945,48,1,DM29 + Fucose,0.307299986,MS008
1946,48,1,DM29 + Succinate,0.031299993,MS008
1947,48,1,DM29 + Sorbitol,0.172800005,MS008
1948,48,1,DM29 + Mannitol,0.079300001,MS008
1949,48,1,DM29 + Trehalose,0.340800002,MS008
1950,48,2,DM29 + GalNAc,0.092299998,MS008
1951,48,2,DM29 + Fucose,0.338500008,MS008
1952,48,2,DM29 + Succinate,0.077999994,MS008
1953,48,2,DM29 + Sorbitol,0.221100002,MS008
1954,48,2,DM29 + Mannitol,0.114500001,MS008
1955,48,2,DM29 + Trehalose,0.325599983,MS008
1956,48,3,DM29 + GalNAc,0.095599994,MS008
1957,48,3,DM29 + Fucose,0.230799988,MS008
1958,48,3,DM29 + Succinate,0.03549999,MS008
1959,48,3,DM29 + Sorbitol,0.16959998,MS008
1960,48,3,DM29 + Mannitol,0.057300001,MS008
1961,48,3,DM29 + Trehalose,0.231100008,MS008
1962,51,1,DM29 + GalNAc,0.054199994,MS008
1963,51,1,DM29 + Fucose,0.119599998,MS008
1964,51,1,DM29 + Succinate,0.041699991,MS008
1965,51,1,DM29 + Sorbitol,0.156699985,MS008
1966,51,1,DM29 + Mannitol,0.024100006,MS008
1967,51,1,DM29 + Trehalose,0.321600005,MS008
1968,51,2,DM29 + GalNAc,0.076000005,MS008
1969,51,2,DM29 + Fucose,0.283799991,MS008
1970,51,2,DM29 + Succinate,0.062699989,MS008
1971,51,2,DM29 + Sorbitol,0.217900008,MS008
1972,51,2,DM29 + Mannitol,0.111200005,MS008
1973,51,2,DM29 + Trehalose,0.331500009,MS008
1974,51,3,DM29 + GalNAc,0.073899999,MS008
1975,51,3,DM29 + Fucose,0.21069999,MS008
1976,51,3,DM29 + Succinate,0.038899988,MS008
1977,51,3,DM29 + Sorbitol,0.157200009,MS008
1978,51,3,DM29 + Mannitol,0.059699997,MS008
1979,51,3,DM29 + Trehalose,0.246900007,MS008
1980,54,1,DM29 + GalNAc,0.053499997,MS008
1981,54,1,DM29 + Fucose,0.129899994,MS008
1982,54,1,DM29 + Succinate,0.047899991,MS008
1983,54,1,DM29 + Sorbitol,0.118299991,MS008
1984,54,1,DM29 + Mannitol,0.129800007,MS008
1985,54,1,DM29 + Trehalose,0.311299995,MS008
1986,54,2,DM29 + GalNAc,0.072400004,MS008
1987,54,2,DM29 + Fucose,0.135999992,MS008
1988,54,2,DM29 + Succinate,0.03639999,MS008
1989,54,2,DM29 + Sorbitol,0.139899999,MS008
1990,54,2,DM29 + Mannitol,0.069600001,MS008
1991,54,2,DM29 + Trehalose,0.3081,MS008
1992,54,3,DM29 + GalNAc,0.057400003,MS008
1993,54,3,DM29 + Fucose,0.160799995,MS008
1994,54,3,DM29 + Succinate,0.036899999,MS008
1995,54,3,DM29 + Sorbitol,0.147599995,MS008
1996,54,3,DM29 + Mannitol,0.049500004,MS008
1997,54,3,DM29 + Trehalose,0.259199992,MS008
1998,57,1,DM29 + GalNAc,0.051899999,MS008
1999,57,1,DM29 + Fucose,0.109799996,MS008
2000,57,1,DM29 + Succinate,0.044499993,MS008
2001,57,1,DM29 + Sorbitol,0.080299988,MS008
2002,57,1,DM29 + Mannitol,0.073400006,MS008
2003,57,1,DM29 + Trehalose,0.313000008,MS008
2004,57,2,DM29 + GalNAc,0.068199992,MS008
2005,57,2,DM29 + Fucose,0.133099988,MS008
2006,57,2,DM29 + Succinate,0.0405,MS008
2007,57,2,DM29 + Sorbitol,0.096000001,MS008
2008,57,2,DM29 + Mannitol,0.121900007,MS008
2009,57,2,DM29 + Trehalose,0.304799989,MS008
2010,57,3,DM29 + GalNAc,0.054700002,MS008
2011,57,3,DM29 + Fucose,0.1373,MS008
2012,57,3,DM29 + Succinate,0.043899998,MS008
2013,57,3,DM29 + Sorbitol,0.142199993,MS008
2014,57,3,DM29 + Mannitol,0.083399996,MS008
2015,57,3,DM29 + Trehalose,0.263400003,MS008
2016,60,1,DM29 + GalNAc,0.043099999,MS008
2017,60,1,DM29 + Fucose,0.090700001,MS008
2018,60,1,DM29 + Succinate,0.054399997,MS008
2019,60,1,DM29 + Sorbitol,0.064999998,MS008
2020,60,1,DM29 + Mannitol,0.030499995,MS008
2021,60,1,DM29 + Trehalose,0.322899982,MS008
2022,60,2,DM29 + GalNAc,0.049400002,MS008
2023,60,2,DM29 + Fucose,0.112900004,MS008
2024,60,2,DM29 + Succinate,0.048199996,MS008
2025,60,2,DM29 + Sorbitol,0.091699988,MS008
2026,60,2,DM29 + Mannitol,0.060699999,MS008
2027,60,2,DM29 + Trehalose,0.312399998,MS008
2028,60,3,DM29 + GalNAc,0.047399998,MS008
2029,60,3,DM29 + Fucose,0.111499995,MS008
2030,60,3,DM29 + Succinate,0.038299993,MS008
2031,60,3,DM29 + Sorbitol,0.116999999,MS008
2032,60,3,DM29 + Mannitol,0.102400005,MS008
2033,60,3,DM29 + Trehalose,0.2632,MS008
2034,63,1,DM29 + GalNAc,0.039700001,MS008
2035,63,1,DM29 + Fucose,0.063899994,MS008
2036,63,1,DM29 + Succinate,0.040299997,MS008
2037,63,1,DM29 + Sorbitol,0.049400002,MS008
2038,63,1,DM29 + Mannitol,0.095699996,MS008
2039,63,1,DM29 + Trehalose,0.304700002,MS008
2040,63,2,DM29 + GalNAc,0.045299992,MS008
2041,63,2,DM29 + Fucose,0.091800004,MS008
2042,63,2,DM29 + Succinate,0.047499999,MS008
2043,63,2,DM29 + Sorbitol,0.072399989,MS008
